,key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list,famer_resolution_from,famer_resolution_to,famer_megapixel
16134,5f3ba61f3fd5b671b22011ee,www.walmart.com,dsctx200v,/,/,/,sonydsctx200v,,5.0,6.0325,1.667002,326.58624,/,sony,/,/,
16135,5f3ba61f3fd5b671b22011f0,www.walmart.com,d3200,/,/,/,nikond3200,,3.0,9.652,7.8740000000000006,1632.9312,/,nikon,/,/,
16136,5f3ba61f3fd5b671b22011fa,www.walmart.com,"elph530\,6163b001",/,/,/,canonpowershotelph530,4,12.0,13.716000000000001,5.588000000000001,385.5532,/,canon,/,/,
16137,5f3ba61f3fd5b671b2201202,www.walmart.com,"wv30hd\,wv30hd y\,wv30hdy",/,/,/,bellhowellsplashwv30hd,8,,7.62,7.62,453.592,/,bell,/,/,
16138,5f3ba61f3fd5b671b2201205,www.walmart.com,"v2\,nikon1 v2 2lens\,nikon1v22lens",/,/,/,nikon1dslrv2,,,18.4912,15.0114,7497.87576,/,nikon,/,/,
16139,5f3ba61f3fd5b671b2201208,www.walmart.com,"rx100\,dscrx100 b\,dscrx100b\,dscrx100",/,/,/,sonycybershotrx100,54,3.6,3.5559999999999996,6.096,725.7472,/,sony,/,/,20.2
16140,5f3ba61f3fd5b671b220120e,www.walmart.com,"d3200\,13313",/,/,/,nikond3200,,,9.652,7.8740000000000006,3333.9012,/,nikon,/,/,
16141,5f3ba61f3fd5b671b2201219,www.walmart.com,"d5300\,1520",/,/,/,nikond5300,,,12.4968,9.906,12972.7312,/,nikon,/,/,
16142,5f3ba61f3fd5b671b220121a,www.walmart.com,d3200,/,/,/,nikond3200,,,9.652,7.8740000000000006,1632.9312,/,nikon,/,/,
16143,5f3ba61f3fd5b671b220121c,www.walmart.com,vf324,/,/,/,vivitarvf324,4,3.0,4.5974,22.606,154.22128,/,vivitar,/,/,
16144,5f3ba61f3fd5b671b220121f,www.walmart.com,"d3500\,hpd3500",/,/,/,hpd3500,4,36.0,7.8740000000000006,6.8580000000000005,771.1064,/,hp,/,/,14.0
16145,5f3ba61f3fd5b671b2201223,www.walmart.com,"3in1\,dc345",/,/,/,cobra3in1,,,5.4102,2.2352,131.54167999999999,/,cobra,/,/,
16146,5f3ba61f3fd5b671b2201234,www.walmart.com,"splash2\,wp16 y\,wp16y\,wp16",/,/,/,bellhowellsplash2,4,,5.08,7.62,453.592,/,bell,/,/,
16147,5f3ba61f3fd5b671b220125e,www.walmart.com,"t5\,9126b003",/,/,/,canoneosrebelt5,,,12.953999999999999,9.906,1428.8147999999999,/,canon,/,/,
17893,5f3ba61f3fd5b671b22011b3,www.walmart.com,"aw120\,26467",/,/,/,nikoncoolpixaw120,,,6.604,2.54,3016.3868,/,nikon,/,/,
17894,5f3ba61f3fd5b671b22011bf,www.walmart.com,"wb35f\,wb35fzbprus",/,/,/,samsungwb35f,,12.0,6.1214,2.0574000000000003,453.592,/,samsung,/,/,16.2
17895,5f3ba61f3fd5b671b22011cf,www.walmart.com,az251,/,/,/,kodakaz251,,,7.442200000000001,6.959600000000001,680.3879999999999,/,kodak,/,/,
17896,5f3ba61f3fd5b671b22011dc,www.walmart.com,x550,/,/,/,gex550,,15.0,7.366,6.604,771.1064,/,ge,/,/,
17897,5f3ba61f3fd5b671b22011ea,www.walmart.com,"t3\,5157b076",/,/,/,canoneosrebelt3,,,35.052,22.352000000000004,3016.3868,/,canon,/,/,
17898,5f3ba61f3fd5b671b22011f1,www.walmart.com,v25,/,/,/,vivitarvivicamv25,,,1.27,5.842,158.75719999999998,/,vivitar,/,/,
17899,5f3ba61f3fd5b671b2201211,www.walmart.com,"s6800\,26442",/,/,/,nikoncoolpixs6800,,,5.7912,2.286,385.5532,/,nikon,/,/,
17900,5f3ba61f3fd5b671b220121b,www.walmart.com,"g1x\,5249b001",/,/,/,canong1x,4,4.0,14.478000000000002,10.668000000000001,907.184,/,canon,/,/,
17901,5f3ba61f3fd5b671b2201228,www.walmart.com,"rx1r\,dscrx1r b\,dscrx1rb\,dscrx1r",/,/,/,sonycybershotrx1r,9,2.0,6.6675,6.985,1065.9412,/,sony,/,/,
17902,5f3ba61f3fd5b671b220123d,www.walmart.com,s30hdz,/,/,/,bellhowells30hdz,4,5.0,7.62,2.54,453.592,/,bell,/,/,
17903,5f3ba61f3fd5b671b220124c,www.walmart.com,"wb350f\,wb350fbpuus",/,/,/,samsungwb350f,5,21.0,6.502400000000001,2.4892,907.184,/,samsung,/,/,16.3
17904,5f3ba61f3fd5b671b220124d,www.walmart.com,"l27\,26399",/,/,/,nikoncoolpixl27,4,5.0,6.096,3.048,408.2328,/,nikon,/,/,
17905,5f3ba61f3fd5b671b2201263,www.walmart.com,d3100,/,/,/,nikond3100,,,18.541999999999998,20.6502,1632.9312,/,nikon,/,/,
19643,5f3ba61f3fd5b671b22011d0,www.walmart.com,"6d\,8035b009",/,/,/,canoneos6d,,,22.5044,18.796000000000003,2766.9111999999996,/,canon,/,/,
19644,5f3ba61f3fd5b671b22011de,www.walmart.com,"d5200\,13311",/,/,/,nikond5200,,,24.13,20.955000000000002,2426.7171999999996,/,nikon,/,/,
19645,5f3ba61f3fd5b671b22011eb,www.walmart.com,"d5200\,d5200 w18 55\,d5200w1855",/,/,/,nikond5200,,,9.906,7.8740000000000006,1769.0087999999998,/,nikon,/,/,
19646,5f3ba61f3fd5b671b22011f7,www.walmart.com,"wb200\,wb200f",/,/,/,samsungwb200,,18.0,6.1722,2.159,340.19399999999996,/,samsung,/,/,
19647,5f3ba61f3fd5b671b2201212,www.walmart.com,"a7\,ilce7 b\,ilce7b\,ilce7",/,/,/,sonyalphaa7,,,4.9276,9.525,975.2227999999999,/,sony,/,/,24.3
19648,5f3ba61f3fd5b671b2201216,www.walmart.com,"sx600\,9340b001",/,/,/,canonpowershotsx600,4,18.0,10.414,6.096,272.1552,/,canon,/,/,
19649,5f3ba61f3fd5b671b220121d,www.walmart.com,"l830\,26439",/,/,/,nikoncoolpixl830,4,34.0,7.62,9.144,861.8248,/,nikon,/,/,
19650,5f3ba61f3fd5b671b2201233,www.walmart.com,"l830\,26439",/,/,/,nikoncoolpixl830,4,34.0,7.62,9.144,861.8248,/,nikon,/,/,
19651,5f3ba61f3fd5b671b220123a,www.walmart.com,"epl5\,v205041bu000",/,/,/,olympuspenepl5,,,24.790399999999998,10.0076,1097.69264,/,olympus,/,/,16.1
19652,5f3ba61f3fd5b671b2201246,www.walmart.com,c12wp,/,/,/,colemanwaterproofc12wp,4,,5.08,7.62,453.592,/,coleman,/,/,
19653,5f3ba61f3fd5b671b220124a,www.walmart.com,"kr\,14973",/,/,/,pentaxkr,,,9.652,6.8580000000000005,1859.7271999999998,/,pentax,/,/,
19654,5f3ba61f3fd5b671b220124e,www.walmart.com,"elph530\,6163b001",/,/,/,canonpowershotelph530,4,12.0,13.716000000000001,5.588000000000001,385.5532,/,canon,/,/,
19655,5f3ba61f3fd5b671b2201255,www.walmart.com,x450,/,/,/,gepowerprox450,,25.0,7.8740000000000006,7.111999999999999,907.184,/,ge,/,/,16.0
19656,5f3ba61f3fd5b671b2201270,www.walmart.com,"wb1100\,wb1100bpbus",/,/,/,samsungwb1100,2,35.0,8.6614,9.1948,907.184,/,samsung,/,/,16.2
