,key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list,famer_resolution_from,famer_resolution_to,famer_megapixel
1984,5f3ba6203fd5b671b2203917,www.ebay.com,fz1000,1000,dmc-fz1000,885170188235,panasoniclumixdmcfz1000,/,16.0,,,,,panasonic,,,
1985,5f3ba6203fd5b671b2203918,www.ebay.com,"cybershot\,cybershot3",3,,,sonydigitalcameracybershot3,/,,,,,,sony,,,
1986,5f3ba6203fd5b671b220392e,www.ebay.com,z740,740,,,kodakeasysharecameraz740,/,,,,,,kodak,,,
1987,5f3ba6213fd5b671b2203943,www.ebay.com,d600,600,25488,018208254880,nikond600,/,,,,,,nikon,,,
1988,5f3ba6213fd5b671b220395b,www.ebay.com,d3x,3,vba190ae,5050053611703,nikond3x,/,,,,,,nikon,,,
1989,5f3ba6213fd5b671b2203965,www.ebay.com,d70,70,25212,,nikond70,/,,,,,,nikon,,,
1990,5f3ba6213fd5b671b2203979,www.ebay.com,d3000,3000,25462,,nikond3000,/,3.0,,,,,nikon,,,
1991,5f3ba6213fd5b671b220397c,www.ebay.com,j3,3,,,nikonj3,/,,,,,,nikon,,,
1992,5f3ba6213fd5b671b2203991,www.ebay.com,f828,828,dsc-f828,,sonycybershotdscf828,/,7.0,,,,,sony,,,
1993,5f3ba6213fd5b671b2203996,www.ebay.com,qx10,10,dsc-qx10/b,027242872004,sonycybershotdscqx10,/,10.0,6.24,6.18,,,sony,,,
1994,5f3ba6213fd5b671b220399c,www.ebay.com,s3,3,,,fujifilmfinepixs3,/,,,,,,fujifilm,,,
1995,5f3ba6213fd5b671b22039a7,www.ebay.com,tg2,2,v104120bu000,4545350043322,olympustoughtg2,/,4.0,,,,,olympus,,,
1996,5f3ba6213fd5b671b22039af,www.ebay.com,"wp\,p1",1,optiowp,0027075110694,sonydscp1,/,3.0,,,,,pentax,,,
1997,5f3ba6213fd5b671b22039b1,www.ebay.com,s110,110,6799b001,013803157161,canonpowershots110,/,5.0,,,,,canon,,,
1998,5f3ba6213fd5b671b22039bb,www.ebay.com,"a\,16",16,26423,,nikoncoolpixacompactcamera16,/,1.0,,,299,,nikon,,,
1999,5f3ba6213fd5b671b22039ca,www.ebay.com,"hannah montana\,hannahmontana\,d53",53,ds11010,0851244002172,d53,/,,,,,,digital  corporation,,,
2000,5f3ba6213fd5b671b22039d4,www.ebay.com,1ds,1-2,9443a001,013803046274,canoneos1ds,/,,,,,,canon,,,
2001,5f3ba6213fd5b671b22039d7,www.ebay.com,xp20,20,977026,074101008029,asislotof4digitalcamerasfujifilmfinepixxp20,/,5.0,,,,,fujifilm,,,
2002,5f3ba6213fd5b671b22039e0,www.ebay.com,c613,613,wht-c613-r,41771905835,kodakeasysharec613,/,3.0,,,,,kodak,,,
2003,5f3ba6213fd5b671b22039e2,www.ebay.com,70d,70,8469b017,,canoncameraeos70d,/,,,,,,canon,,,
2004,5f3ba6213fd5b671b22039ec,www.ebay.com,p600,600,9159b001,018208264629,nikoncoolpixp600,/,60.0,,,,,nikon,,,
2005,5f3ba6213fd5b671b22039f2,www.ebay.com,s4830,4830,,074101022209,fujifilmfinepixs4830,/,30.0,,,,,fuji,,,
2006,5f3ba6213fd5b671b22039fe,www.ebay.com,s1415,1415,vpc-s1415bl,086483079788,seedescriptionsanyos1415,/,5.0,,,,,sanyo,,,
2007,5f3ba6213fd5b671b2203a02,www.ebay.com,350d,350,0209b007,,canoneosdigitalrebelxt350d,/,,12.6492,9.4234,,,canon,,,
2008,5f3ba6213fd5b671b2203a24,www.ebay.com,l22,22,26198,,nikoncoolpixl22,/,3.6,,,,,nikon,,,
2009,5f3ba6213fd5b671b2203a33,www.ebay.com,s9600,9600,9167b001,,nikoncoolpixs9600,/,22.0,,,,,nikon,,,
2010,5f3ba6213fd5b671b2203a35,www.ebay.com,d300,300,25432,,nikond300,/,,,,,,nikon,,,
2011,5f3ba6213fd5b671b2203a39,www.ebay.com,"t3i 600d\,t3i600d\,t3i",3,5169b003,721405368723,canont3i,/,3.0,,,,,canon,,,
2012,5f3ba6213fd5b671b2203a3a,www.ebay.com,"3200\,coolpix3200",3200,25518b,18208255184,nikoncoolpix3200,/,3.0,,,,,nikon,,,
2013,5f3ba6213fd5b671b2203a44,www.ebay.com,d7000,7000,25468,084684027270,nikond7000,/,,,,,,nikon,,,
2014,5f3ba6213fd5b671b2203a55,www.ebay.com,"e pl5\,epl5\,pl5",5,,050332184183,olympuspenliteepl5,/,,,,,,olympus,,,
2015,5f3ba6213fd5b671b2203a5b,www.ebay.com,vr340,340,vr-340,,olympusdigitalcameravr340,/,10.0,,,,,olympus,,,
2016,5f3ba6213fd5b671b2203a67,www.ebay.com,"t5i 700d\,t5i700d\,t5i",5,8595b003,680569745620,canoneosrebelt5i,/,,13.208000000000002,9.906,,,canon,,,
2017,5f3ba6213fd5b671b2203a81,www.ebay.com,fe46,46,227110,0050332171107,olympusfe46,/,5.0,,,,,olympus,,,
2018,5f3ba6213fd5b671b2203a93,www.ebay.com,"aqua5500\,underwater",5500,,,svpaqua5500,/,,,,,,svp,,,
2019,5f3ba6213fd5b671b2203a9f,www.ebay.com,s50,50,dsc-s50,027242571679,sonycybershotdscs50,/,3.0,,,,,sony,,,
2020,5f3ba6213fd5b671b2203aa3,www.ebay.com,"hs30exr hs33exr\,hs30exrhs33exr\,hs30exr",30,,4547410202540,fujifilmfinepixhs30exr,/,30.0,,,,,fujifilm,,,
2021,5f3ba6213fd5b671b2203aa4,www.ebay.com,hx20v,20,dsc-hx20v/b,,sonycybershotdschx20v,/,20.0,,,,,sony,,,
2022,5f3ba6213fd5b671b2203aa5,www.ebay.com,300d,300,,,canoneos300d,/,,,,,,canon,,,
2023,5f3ba6213fd5b671b2203aac,www.ebay.com,vga2,2,pencamtrioiivga,653886000802,aiptekpencamiivga2,/,,,,,,aiptek,,,
2024,5f3ba6213fd5b671b2203ab0,www.ebay.com,xp100,100,16229646,074101014969,fujifilmfinepixxp100,/,5.0,,,,,fujifilm,,,
2025,5f3ba6213fd5b671b2203ab3,www.ebay.com,wx50,50,dsc-wx50/b,,sonycybershotwx50,/,5.0,,,,,sony,,,
2026,5f3ba6213fd5b671b2203abd,www.ebay.com,d5200,5200,1503,,nikond5200,/,,12.9,9.8,,,nikon,,,
2027,5f3ba6213fd5b671b2203ac6,www.ebay.com,fe3000,3000,,,olympusfe3000,/,,,,,,olympus,,,
2028,5f3ba6213fd5b671b2203ace,www.ebay.com,"c3\,c3k",3,nex-c3k/b,4905524773163,sonynexc3k,/,3.0,,,,,sony,,,
2029,5f3ba6213fd5b671b2203ae5,www.ebay.com,z612,612,8044471,,kodakeasysharez612,/,12.0,,,,,kodak,,,
2030,5f3ba6213fd5b671b2203ae9,www.ebay.com,v1003,1003,v1003,,kodakeasysharev1003,/,3.0,,,141.7475,CCD,kodak,,,
2031,5f3ba6213fd5b671b2203af2,www.ebay.com,wg2,2,15471,,boxpentaxoptiowg2,/,5.0,,,,,pentax,,,
2032,5f3ba6213fd5b671b2203af5,www.ebay.com,vq9100,9100,,,vistaquestdigitalcameravq9100,/,8.0,,,,,vistaquest,,,
2033,5f3ba6213fd5b671b2203af7,www.ebay.com,l28,28,26395,018208263950,nikoncoolpixl28,/,,9.54,5.98,164,CCD,nikon,,,
2034,5f3ba6213fd5b671b2203afe,www.ebay.com,s3100,3100,26262,018208262625,nikoncoolpixs3100,/,5.0,,,,,nikon,,,
2035,5f3ba6213fd5b671b2203b11,www.ebay.com,"3100\,nikkor18",3100,,,nikon3100,/,,,,,,nikon,,,
2036,5f3ba6213fd5b671b2203b2a,www.ebay.com,d3200,3200,25492,639767695138,nikond3200,/,,,,,,nikon,,,
2037,5f3ba6213fd5b671b2203b3c,www.ebay.com,s1100,1100,,,nikons1100,/,5.0,,,,,nikon,,,
2038,5f3ba6213fd5b671b2203b50,www.ebay.com,"t3 1100d\,t31100d\,t3",3,5157b002,,canoneosrebelt3,/,,,,,,canon,,,
2039,5f3ba6213fd5b671b2203b64,www.ebay.com,v1003,1003,41771613730,,kodakeasysharecamerav1003,/,3.0,,,,,kodak,,,
2040,5f3ba6213fd5b671b2203b78,www.ebay.com,"sd20 i5\,sd20i5\,sd20",20,77990,,canonpowershotdigitalelphsd20,/,6.0,,,,,canon,,,
2041,5f3ba6213fd5b671b2203b79,www.ebay.com,a390,390,dslr-a390l,610074543176,sonyalphaa390,/,3.0,,,,,sony,,,
2042,5f3ba6213fd5b671b2203b7c,www.ebay.com,"7k\,a7",7,,,sonya7,/,,,,,,sony,,,
2043,5f3ba6213fd5b671b2203b81,www.ebay.com,c123,123,1564194,,kodakeasysharesportc123,/,5.0,,,,,kodak,,,
2044,5f3ba6213fd5b671b2203b95,www.ebay.com,fd92,92,mvcfd92,0027242586741,sonymavicamvcfd92,/,8.0,,,,,sony,,,
2045,5f3ba6213fd5b671b2203bab,www.ebay.com,7d,7,3814b004,013803117493,canoneos7d,/,2.7,14.73,11.18,,,canon,,,
2046,5f3ba6213fd5b671b2203bdb,www.ebay.com,"950\,coolpix950",950,,,nikoncoolpix950,/,,,,,,nikon,,,
2047,5f3ba6213fd5b671b2203be5,www.ebay.com,d70s,70,25218b,,nikond70s,/,,,,,,nikon,,,
2048,5f3ba6213fd5b671b2203bf0,www.ebay.com,z981,981,,,kodakeasysharez981,/,26.0,,,,,kodak,,,
2049,5f3ba6213fd5b671b2203bf2,www.ebay.com,"995\,e995",995,vaa113ea,,nikone995,/,4.0,,,,,nikon,,,
2050,5f3ba6213fd5b671b2203bf4,www.ebay.com,d5100,5100,,,nikond5100,/,,12.7,7.37,,,nikon,,,
2051,5f3ba6213fd5b671b2203bfc,www.ebay.com,"easyshare\,m341",341,m341,,kodakeasysharem341,/,3.0,,,,,kodak,,,
2052,5f3ba6213fd5b671b2203bfe,www.ebay.com,"50\,dc50",50,dc50,,lotof3vintagekodakdc50,/,3.0,,,,,kodak,,,
2053,5f3ba6213fd5b671b2203bff,www.ebay.com,s5200,5200,,018208132867,nikoncoolpixdigitalcameraphotovideohdwifis5200,/,6.0,,,,,nikon,,,
2054,5f3ba6213fd5b671b2203c0b,www.ebay.com,d3100,3100,25472,,nikond3100,/,3.1,12.4,9.7,,,nikon,,,
2055,5f3ba6213fd5b671b2203c3a,www.ebay.com,"e m5\,em5\,m5",5,v204040bu000,050332182738,olympusomdem5,/,,,,,,olympus,,,
2056,5f3ba6213fd5b671b2203c40,www.ebay.com,fe340,340,fe340-bl,050332163102,olympusfe340,/,5.0,,,,,olympus,,,
2057,5f3ba6213fd5b671b2203c48,www.ebay.com,v2,2,27605,018208276059,nikon1v2,/,,,,,,nikon,,,
2058,5f3ba6213fd5b671b2203c6d,www.ebay.com,s8200,8200,,,nikoncoolpixs8200,/,14.0,,,,,nikon,,,
2059,5f3ba6213fd5b671b2203c7b,www.ebay.com,"d 360l\,d360l\,d360\,360l",360,225140,490561003600,olympuscamediad360l,/,3.0,,,,,olympus,,,
2060,5f3ba6213fd5b671b2203c90,www.ebay.com,"eos rebel xs\,eosrebelxs\,stm18",18,,,canoneosrebelxsdigitalcamerakitwefmstm18,/,,,,,,canon,,,
2061,5f3ba6213fd5b671b2203c91,www.ebay.com,1d,1-2,1dcvspo,013803037050,canoneos1d,/,,15.748,16.256,,,canon,,,
2062,5f3ba6213fd5b671b2203c98,www.ebay.com,70d,70,8469b002,8714574610597,canon70d,/,,,,,,canon,,,
2063,5f3ba6213fd5b671b2203ca6,www.ebay.com,k5,5,,,pentaxk5,/,3.0,,,,,pentax,,,
2064,5f3ba6213fd5b671b2203cba,www.ebay.com,s3,3,1101b001,,canonpowershots3,/,12.0,,,411.06775,CCD,canon,,,
2065,5f3ba6213fd5b671b2203cc4,www.ebay.com,"dxg518\,v2",518,dxg-518s,880734251806,dxgcameramodel518v2,/,3.0,,,,,dxg technology,,,
2066,5f3ba6213fd5b671b2203ccb,www.ebay.com,"ax650\,16mega",650,16277992,074101017502,fujifilmfinepix16mega,/,5.0,,,,,fujifilm,,,
2067,5f3ba6213fd5b671b2203cdc,www.ebay.com,s3600,3600,26455,,nikoncoolpixs3600,/,8.0,,,,,nikon,,,
2068,5f3ba6213fd5b671b2203ce9,www.ebay.com,d700,700,25444,018208254446,nikond700,/,,,,,,nikon,,,
2069,5f3ba6213fd5b671b2203d08,www.ebay.com,e550,550,finepix e550,,fujifilmfinepixe550,/,,,,,,fujifilm,,,
2070,5f3ba6213fd5b671b2203d26,www.ebay.com,"a1100\,powershot",1100,,,canona1100,/,4.0,,,,,canon,,,
2071,5f3ba6213fd5b671b2203d66,www.ebay.com,d4s,4,,,nikond4s,/,,,,,,nikon,,,
2072,5f3ba6213fd5b671b2203d69,www.ebay.com,"t3i 600d\,t3i600d\,t3i",3,5169b003,,canoneosrebelt3i,/,3.0,,,,,canon,,,
2073,5f3ba6213fd5b671b2203d6b,www.ebay.com,"k10d\,k100d",10,19091,,excellentpentaxk100d,/,,,,,,pentax,,,
2074,5f3ba6213fd5b671b2203d73,www.ebay.com,d3000,3000,25462,,nikond3000,/,3.0,,,,,nikon,,,
2075,5f3ba6213fd5b671b2203d74,www.ebay.com,"3500\,coolpix3500",3500,vaa130ea,18208899951,nikoncoolpix3500,/,3.0,,,175.7669,CCD,nikon,,,
2076,5f3ba6213fd5b671b2203d77,www.ebay.com,x100s,100,,,fujifilmxseriesx100s,/,,,,,,fujifilm,,,
2077,5f3ba6213fd5b671b2203d82,www.ebay.com,70d,70,8469b002,8714574610597.0,canoneos70d,/,,,,,,canon,,,
2078,5f3ba6213fd5b671b2203d87,www.ebay.com,"f3k\,f3",3,,,usedsonyalphanexf3,/,3.0,,,,,sony,,,
2079,5f3ba6213fd5b671b2203d8b,www.ebay.com,c3000,3000,c-3000zoom,50332131286.0,olympuscamediac3000,/,3.0,,,,,olympus,,,
2080,5f3ba6213fd5b671b2203d9b,www.ebay.com,"t5i 700d\,t5i700d\,700d",5,8595b001,13803222425.0,canoneos700d,/,,13.3,10.0,,,canon,,,
2081,5f3ba6213fd5b671b2203d9d,www.ebay.com,w55,55,,,digitalcameracybershot7scarlzeissdscw55,/,,,,,,sony,,,
2082,5f3ba6213fd5b671b2203da0,www.ebay.com,h55,55,dsc-h55/bc,,sonycybershotdsch55,/,10.0,,,,,sony,,,
2083,5f3ba6213fd5b671b2203db4,www.ebay.com,s8600,8600,600013635,74101025279.0,fuji600013635finepixs8600,/,,,,,,fuji,,,
2084,5f3ba6213fd5b671b2203db8,www.ebay.com,d100,100,,,nikond100,/,,,,,,nikon,,,
2085,5f3ba6213fd5b671b2203dbd,www.ebay.com,c3,3,nex-c3ds,,sonynexc3,/,,,,,,sony,,,
2086,5f3ba6213fd5b671b2203dc7,www.ebay.com,d7000,7000,25474,,nikond7000,/,5.8,,,,,nikon,,,
2087,5f3ba6213fd5b671b2203dd2,www.ebay.com,fz8,8,dmcfz8k,,panasoniclumixdmcfz8,/,12.0,,,,,panasonic,,,
2088,5f3ba6213fd5b671b2203de6,www.ebay.com,l50,50,16147318,17345611112.0,fujifilmfinepixl50,/,3.0,,,,,fujifilm,,,
2089,5f3ba6213fd5b671b2203df7,www.ebay.com,a700,700,81432,74101444377.0,fujifilmfinepixa700,/,3.0,,,,,fujifilm,,,
2090,5f3ba6213fd5b671b2203e20,www.ebay.com,5d,5-2,2764b003,13803105384.0,canoneos5d,/,,15.24,11.68,,,canon,,,
2091,5f3ba6213fd5b671b2203e26,www.ebay.com,d1,1,vaa109ea,,nikond1,/,,,,,,nikon,,,
2092,5f3ba6213fd5b671b2203e28,www.ebay.com,compact2,2,,,ridgid48113seesnakecompact2,/,,,,,,ridgid,,,
2093,5f3ba6213fd5b671b2203e35,www.ebay.com,optio,,,,pentaxoptiodigital,/,3.0,,,,,pentax,,,
2094,5f3ba6213fd5b671b2203e38,www.ebay.com,"t2i 550d\,t2i550d\,t2i",2,4463b088aa,,canoneosrebelt2i,/,,,,,,canon,,,
2095,5f3ba6213fd5b671b2203e39,www.ebay.com,s3100,3100,vma714e1,18208921515.0,nikoncoolpixs3100,/,5.0,,,,,nikon,,,
2096,5f3ba6213fd5b671b2203e47,www.ebay.com,d80,80,254122176,18208254125.0,nikond80,/,,,,,,nikon,,,
2097,5f3ba6213fd5b671b2203e70,www.ebay.com,a3300,3300,5035b001,13803134667.0,canonpowershota3300,/,5.0,,,,,canon,,,
2098,5f3ba6213fd5b671b2203e77,www.ebay.com,"elph330 ixus255\,elph330ixus255\,elph330",330,8206b001,13803213768.0,canonpowershotelph330,/,10.0,,,,,canon,,,
2099,5f3ba6213fd5b671b2203e79,www.ebay.com,sh100,100,ec-sh100zbprus,610563291618.0,samsungdigimaxsh100,/,5.0,,,,,samsung,,,
2100,5f3ba6213fd5b671b2203e82,www.ebay.com,m2,2,,,canoneosm2,/,,,,,,canon,,,
2101,5f3ba6213fd5b671b2203e86,www.ebay.com,a380,380,,,sonyalphaa380,/,,,,,,sony,,,
2102,5f3ba6213fd5b671b2203e91,www.ebay.com,f2,2,,,mamiyazd22digitalslrcamerawithf2,/,,,,,,mamiya,,,
2103,5f3ba6213fd5b671b2203ea2,www.ebay.com,wp10,10,wp10-y,84438900644.0,bhwp10,/,,,,,,bell howell,,,
2104,5f3ba6213fd5b671b2203ea4,www.ebay.com,xs100i,100,polxs100i,840102100242.0,polaroidxs100i,/,,,,,,polaroid,,,
2105,5f3ba6213fd5b671b2203eaf,www.ebay.com,sx120,120,,,cannonpowershotsx120,/,10.0,,,,,canon,,,
2106,5f3ba6213fd5b671b2203eb1,www.ebay.com,t33,33,dsc-t33,100000479323.0,sonycybershotdsct33,/,3.0,,,140.0,,sony,,,
2107,5f3ba6213fd5b671b2203ec3,www.ebay.com,"5600\,e5600",5600,coolpix 5600,,nikone5600,/,3.0,,,,,nikon,,,
2108,5f3ba6213fd5b671b2203ee4,www.ebay.com,e10,10,13160,50332131354.0,olympuscamediae10,/,,,,,,olympus,,,
2109,5f3ba6213fd5b671b2203ef2,www.ebay.com,z10fd,10,1574777098,74101445107.0,fujifilmfinepixz10fd,/,3.0,,,,,fujifilm,,,
2110,5f3ba6213fd5b671b2203f08,www.ebay.com,"xp\,fuji",,,,fujidigitalcamera,/,5.0,,,,,fujifilm,,,
2111,5f3ba6213fd5b671b2203f09,www.ebay.com,e500,500,e500kit1lens,,olympusevolte500,/,3.2,,,,,olympus,,,
2112,5f3ba6213fd5b671b2203f0b,www.ebay.com,940nm,940,6952847452167,,nightvision940nm,/,,,,,,ltl acorn,,,
2113,5f3ba6213fd5b671b2203f30,www.ebay.com,10d,10,8363a002aa,,canoneos10d,/,,,,,,canon,,,
2114,5f3ba6213fd5b671b2203f37,www.ebay.com,z885,885,easyshare z885,,kodakeasysharez885,/,5.0,,,,,kodak,,,
2115,5f3ba6213fd5b671b2203f4a,www.ebay.com,d3000,3000,25462,689466145953.0,nikond3000,/,3.0,,,,,nikon,,,
2116,5f3ba6213fd5b671b2203f56,www.ebay.com,sx260,260,6195b001,13803146462.0,canonpowershotsx260,/,20.0,,,,,canon,,,
2117,5f3ba6213fd5b671b2203f5f,www.ebay.com,p3,3,dsc-p3,27242596047.0,sonycybershotdscp3,/,,,,,,sony,,,
2118,5f3ba6213fd5b671b2203f64,www.ebay.com,l320,320,26392,617529207942.0,nikoncoolpixl320,/,26.0,,,,,nikon,,,
2119,5f3ba6213fd5b671b2203f83,www.ebay.com,tz1,1,dmc-tz1,,panasoniclumixdmctz1,/,10.0,,,,,panasonic,,,
2120,5f3ba6213fd5b671b2203f8c,www.ebay.com,g12,12,g12,,canong12,/,5.0,,,,,canon,,,
2121,5f3ba6213fd5b671b2203f8e,www.ebay.com,s205,205,,18208262267.0,nikoncoolpixs205,/,4.0,,,,,nikon,,,
2122,5f3ba6213fd5b671b2203f97,www.ebay.com,s9700,9700,9337b001,18208264704.0,nikoncoolpixs9700,/,30.0,,,,,nikon,,,
2123,5f3ba6213fd5b671b2203f9b,www.ebay.com,"zs25 tz35\,zs25tz35\,zs25",25,dmc-zs25k,885170117549.0,panasoniclumixdmczs25,/,20.0,10.49,5.89,,,panasonic,,,
2124,5f3ba6213fd5b671b2203fca,www.ebay.com,factory,,,,hellokittyfactory,/,,,,,,hello kitty,,,
2125,5f3ba6213fd5b671b2203fd1,www.ebay.com,sx150,150,5664b001,,canonpowershotsx150,/,12.0,,,,,canon,,,
2126,5f3ba6213fd5b671b2203fdd,www.ebay.com,d60,60,vba210k003,,nikond60,/,,,,,,nikon,,,
2127,5f3ba6213fd5b671b2204019,www.ebay.com,70d,70,,,digitalslrcanon70d,/,,,,,,canon,,,
2128,5f3ba6213fd5b671b2204020,www.ebay.com,d70s,70,25218b,,nikond70s,/,,,,,,nikon,,,
2129,5f3ba6213fd5b671b2204035,www.ebay.com,dp3,3,c79900,85126929558.0,sigmadpseriesdp3,/,,,,,,sigma,,,
2130,5f3ba6213fd5b671b220403b,www.ebay.com,j3,3,j3,18208276387.0,nikon1j3,/,3.0,,,,,nikon,,,
2131,5f3ba6213fd5b671b220403f,www.ebay.com,5d,5-2,2764b003,13803105384.0,canoneos5d,/,,15.24,11.68,,,canon,,,
2132,5f3ba6213fd5b671b220404a,www.ebay.com,sx260,260,5900b001,,canonpowershotsx260,/,20.0,,,,,canon,,,
2133,5f3ba6213fd5b671b220404b,www.ebay.com,tx55,55,,27242834231.0,sonycybershotdsctx55,/,5.0,,,,,sony,,,
2134,5f3ba6213fd5b671b2204054,www.ebay.com,"t5i 700d\,t5i700d\,t5i",5,8595b003,,canoneosrebelt5i,/,,13.208000000000002,9.906,,,canon,,,
2135,5f3ba6213fd5b671b2204058,www.ebay.com,"gr\,gr026649757433",026649757433,175743,26649757433.0,ricohgr026649757433,/,,,,,,ricoh,,,
2136,5f3ba6213fd5b671b220407c,www.ebay.com,"t5i 700d\,t5i700d\,t5i",5,8595b003,13803123784.0,canoneosrebelt5i,/,,13.208000000000002,9.906,,,canon,,,
2137,5f3ba6213fd5b671b2204086,www.ebay.com,p73,73,dsc-p73s,27242648395.0,sonycybershotdscp73,/,3.0,,,,,sony,,,
2138,5f3ba6213fd5b671b220408a,www.ebay.com,sd400,400,,,canonpowershotsd400,/,,,,,,canon,,,
2139,5f3ba6213fd5b671b220409d,www.ebay.com,d300,300,25432,,nikond300,/,,,,,,nikon,,,
2140,5f3ba6213fd5b671b22040b3,www.ebay.com,l15,15,coolpixl15s,,nikoncoolpixl15,/,3.0,,,,,nikon,,,
2141,5f3ba6213fd5b671b22040c1,www.ebay.com,10d,10,,,canon10d,/,,,,,,canon,,,
2142,5f3ba6213fd5b671b22040d0,www.ebay.com,s5,5,,,fujifilms5,/,,,,,,fujifilm,,,
2143,5f3ba6213fd5b671b22040d2,www.ebay.com,w55,55,dscw55p/d,,sonycybershotdscw55,/,3.0,,,,,sony,,,
2144,5f3ba6213fd5b671b22040d6,www.ebay.com,"w1400\,3m",1400,,,underwaterdigitalcameradualscreen3m,/,,,,,,aquapix,,,
2145,5f3ba6213fd5b671b22040e0,www.ebay.com,pro1,1,9140a001aa,13803034899.0,canonpowershotpro1,/,7.0,,,,,canon,,,
2146,5f3ba6213fd5b671b22040ee,www.ebay.com,children,,,,discoverykidschildren,/,,,,,,discovery kids,,,
2147,5f3ba6213fd5b671b22040f0,www.ebay.com,"450d\,xsi12",450,2758b124aa,,canoneosrebelxsi12,/,,,,,,canon,,,
2148,5f3ba6213fd5b671b2204107,www.ebay.com,s570,570,s570black,,nikoncoolpixs570,/,5.0,,,,,nikon,,,
2149,5f3ba6213fd5b671b2204116,www.ebay.com,"fd90\,fd75",90,mvc-fd90,27242570061.0,sonymavicamvcfd75,/,8.0,,,,,sony,,,
2150,5f3ba6213fd5b671b2204129,www.ebay.com,"1d n\,1dn\,1d",1-2,0304b001,,canoneos1d,/,,15.748,16.256,,,canon,,,
2151,5f3ba6213fd5b671b2204151,www.ebay.com,jx650,650,,74101020052.0,fujifilmfinepixjx650,/,5.0,,,,,fujifilm,,,
2152,5f3ba6213fd5b671b2204153,www.ebay.com,a35,35,slt-a35k,27242825734.0,sonyslta35,/,3.0,,,,,sony,,,
2153,5f3ba6213fd5b671b2204158,www.ebay.com,d5200,5200,1503,18208927234.0,nikond5200,/,,12.9,9.8,,,nikon,,,
2154,5f3ba6213fd5b671b220415f,www.ebay.com,s550,550,26108-bn1,,nikoncoolpixs550,/,5.0,,,,,nikon,,,
2155,5f3ba6213fd5b671b220416e,www.ebay.com,"e pl1\,epl1\,pl1",1,262861261505,,olympuspenepl1,/,,,,,,olympus,,,
2156,5f3ba6213fd5b671b220417f,www.ebay.com,a6000,6000,,,sonya6000,/,,,,,,sony,,,
2157,5f3ba6213fd5b671b2204185,www.ebay.com,z5010,5010,1342807,41771342807.0,kodakeasysharez5010,/,21.0,11.684,8.128,,,kodak,,,
2158,5f3ba6213fd5b671b2204186,www.ebay.com,d7000,7000,25474,,nikonstarterkitd7000,/,5.8,,,,,nikon,,,
2159,5f3ba6213fd5b671b220418c,www.ebay.com,s700,700,dscs700,4905524406207.0,sonycybershotdscs700,/,3.0,,,,,sony,,,
2160,5f3ba6213fd5b671b220419a,www.ebay.com,d7000,7000,,,nikond7000,/,,,,,,nikon,,,
2161,5f3ba6213fd5b671b220419b,www.ebay.com,s60,60,dsc-s60,27242673823.0,sonycybershotdscs60,/,3.0,,,,,sony,,,
2162,5f3ba6213fd5b671b22041ae,www.ebay.com,l310,310,,,nikoncoolpixl310,/,,,,,,nikon,,,
2163,5f3ba6213fd5b671b22041af,www.ebay.com,1ds,1-2,9443a001,13803046274.0,canoneos1ds,/,,,,,,canon,,,
2164,5f3ba6213fd5b671b22041bc,www.ebay.com,"sd870 ixus860\,sd870ixus860\,sd870",870,sd870is,,canonpowershotsd870,/,3.8,,,,,canon,,,7.1
2165,5f3ba6213fd5b671b22041c2,www.ebay.com,70d,70,8469b002,8714574610597.0,canoneos70d,/,,,,,,canon,,,
2166,5f3ba6213fd5b671b22041da,www.ebay.com,fs7,7,dmcfs7slr,,panasoniclumixdmcfs7,/,4.0,,,,,panasonic,,,
2167,5f3ba6213fd5b671b22041e7,www.ebay.com,s9400w,9400,s9400w black,,fujifilmfinepixs9400w,/,50.0,,,,,fujifilm,,,
2168,5f3ba6213fd5b671b22041f6,www.ebay.com,d3200,3200,25492,639767695138.0,nikond3200,/,,,,269.88723999999996,,nikon,,,
2169,5f3ba6213fd5b671b22041f8,www.ebay.com,keychain,,,,philipskeychaindigital,/,,,,,,philips,,,
2170,5f3ba6213fd5b671b2204207,www.ebay.com,sx30,30,sx30isblack,,canonpowershotsx30,/,35.0,,,,,canon,,,
2171,5f3ba6213fd5b671b2204212,www.ebay.com,a100,100,dslr-a100,,sonyalphadslra100,/,,,,,,sony,,,
2172,5f3ba6213fd5b671b220424b,www.ebay.com,"dv139\,139bu",139,,,minidigitalvideocamerascamcorderdvdvr4xzoom1lcd139bu,/,,,,,,fvanor,,,
2173,5f3ba6213fd5b671b220426e,www.ebay.com,wg1,1,16926,,pentaxoptiowg1,/,5.0,,,,,pentax,,,
2174,5f3ba6213fd5b671b2204271,www.ebay.com,d3000,3000,,,nikond3000,/,,,,,,nikon,,,
2175,5f3ba6213fd5b671b2204273,www.ebay.com,tf1,1,,27242862326.0,sonycybershotnotworkingforpartsonly16dsctf1,/,4.0,,,,,sony,,,
2176,5f3ba6213fd5b671b22042ad,www.ebay.com,s8650,8650,,,inboxfujifilmfinepixs8650,/,36.0,,,,,fujifilm,,,
2177,5f3ba6213fd5b671b22042b7,www.ebay.com,super8,8,3104bl,,superheadzdigitalharinezumi30cameraretrosuper8,/,,,,,,superheadz,,,
