,key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
15786,5f3ba6213fd5b671b2205521,www.mypriceindia.com,g3w,3,/,/,panasoniclumixdmcg3w,4,,,,,Live MOS,panasonic
15787,5f3ba6213fd5b671b220552b,www.mypriceindia.com,vg30eh,30,/,/,sonynexvg30eh,2,2,,,,Exmor APS HD CMOS,sony
15788,5f3ba6213fd5b671b2205530,www.mypriceindia.com,w570,570,/,/,sonycybershotdscw570,10,5,,,,,sony
15789,5f3ba6213fd5b671b2205534,www.mypriceindia.com,a2600,2600,/,/,canonpowershota2600,4,5,,,,,canon
15790,5f3ba6213fd5b671b2205547,www.mypriceindia.com,s3,3,/,/,panasoniclumixdmcs3,4,4,,,,CCD,panasonic
15791,5f3ba6213fd5b671b2205554,www.mypriceindia.com,sz3,3,/,/,panasoniclumixdmcsz3,4,10,9.48,5.58,126,,panasonic
15792,5f3ba6213fd5b671b2205563,www.mypriceindia.com,ixus125,125,/,/,canonixus125,4,5,9.32,5.7,135,,canon
15793,5f3ba6223fd5b671b220557e,www.mypriceindia.com,f660exr,660,/,/,fujifilmfinepixf660exr,3.4,15,10.35,5.92,217,EXR CMOS,fujifilm
15794,5f3ba6223fd5b671b2205584,www.mypriceindia.com,1100d,1100,/,/,canoneos1100d,,,,,,CMOS,canon
15796,5f3ba6223fd5b671b22055b1,www.mypriceindia.com,vg900,900,/,/,sonynexvg900,2,,,,,Full-Frame Exmor HD CMOS,sony
15797,5f3ba6223fd5b671b22055c7,www.mypriceindia.com,l320,320,/,/,nikoncoolpixl320,4,26,,,,,nikon
15799,5f3ba6223fd5b671b22055dc,www.mypriceindia.com,es99,99,/,/,samsunges99,5,5,,,,,samsung
15800,5f3ba6223fd5b671b22055df,www.mypriceindia.com,vg180,180,/,/,olympusvg180,4,5,9.540000000000001,5.82,122,,olympus
17511,5f3ba6213fd5b671b22054c8,www.mypriceindia.com,p600,600,/,/,nikoncoolpixp600,4,60,,,,BSI CMOS,nikon
17512,5f3ba6213fd5b671b22054d5,www.mypriceindia.com,pj340e,340,/,/,sonyhdrpj340e,350,30,,,,Back Illuminated Exmor R CMOS Sensor,sony
17513,5f3ba6213fd5b671b22054dd,www.mypriceindia.com,s4500,4500,/,/,fujifilmfinepixs4500,6.7,30,,,,,fujifilm
17514,5f3ba6213fd5b671b22054e4,www.mypriceindia.com,wb250f,250,/,/,samsungwb250f,1,18,10.65,6.165,184.0,,samsung
17517,5f3ba6213fd5b671b2205508,www.mypriceindia.com,eos,,/,/,canoneosm,,,,,,CMOS,canon
17518,5f3ba6213fd5b671b2205527,www.mypriceindia.com,s6700,6700,/,/,nikoncoolpixs6700,4,10,,,,CCD,nikon
17519,5f3ba6213fd5b671b2205545,www.mypriceindia.com,s01,01,/,/,nikoncoolpixs01,4,3,,,,,nikon
17521,5f3ba6213fd5b671b2205548,www.mypriceindia.com,xpro1,1,/,/,fujifilmxpro1,,,,,,X-Trans CMOS,fujifilm
17523,5f3ba6213fd5b671b220555e,www.mypriceindia.com,rx1r,1,/,/,sonydscrx1r,9.1,1,,,,CMOS,sony
17524,5f3ba6223fd5b671b2205564,www.mypriceindia.com,d4,4,/,/,nikond4,,,,,,CMOS,nikon
17527,5f3ba6223fd5b671b2205574,www.mypriceindia.com,vh520,520,/,/,olympusvh520,2,10,,,,CMOS,olympus
17528,5f3ba6223fd5b671b2205575,www.mypriceindia.com,l29,29,/,/,nikoncoolpixl29,4,5,,,,CCD,nikon
17529,5f3ba6223fd5b671b2205583,www.mypriceindia.com,rx100,100-3,/,/,sonycybershotdscrx100,5.8,2.9,,,,BSI CMOS,sony
17530,5f3ba6223fd5b671b220558d,www.mypriceindia.com,sl1000,1000,/,/,fujifilmfinepixsl1000,2,50,12.27,8.86,659,CMOS,fujifilm
17533,5f3ba6223fd5b671b22055a9,www.mypriceindia.com,fh25,25,/,/,panasoniclumixdmcfh25,4,8,9.92,5.65,152,CCD,panasonic
17534,5f3ba6223fd5b671b22055b2,www.mypriceindia.com,sx510,510,/,/,canonpowershotsx510,4,30,,,,,canon
17535,5f3ba6223fd5b671b22055cc,www.mypriceindia.com,t200,200,/,/,fujifilmfinepixt200,6.7,10,9.7,5.65,134.0,,fujifilm
17536,5f3ba6223fd5b671b22055e7,www.mypriceindia.com,xq1,1,/,/,fujifilmxq1,4,,,,,,fujifilm
17537,5f3ba6223fd5b671b22055ee,www.mypriceindia.com,sx520,520,/,/,canonpowershotsx520,4,42,,,,BSI CMOS,canon
19271,5f3ba6213fd5b671b22054b5,www.mypriceindia.com,dv540,540,/,/,wesprodv540,4,,,,,,wespro
19272,5f3ba6213fd5b671b22054c0,www.mypriceindia.com,k500,500,/,/,pentaxk500,,,,,,APS-C CMOS,pentax
19273,5f3ba6213fd5b671b22054cc,www.mypriceindia.com,x5,5,/,/,pentaxx5,7.2,26,,,,BSI CMOS,pentax
19274,5f3ba6213fd5b671b22054cf,www.mypriceindia.com,1dx,1,/,/,canoneos1dx,,,,,,CMOS,canon
19275,5f3ba6213fd5b671b22054f6,www.mypriceindia.com,tz40,40,/,/,panasoniclumixdmctz40,4,20,,,,CMOS,panasonic
19276,5f3ba6213fd5b671b22054f7,www.mypriceindia.com,ixus140,140,/,/,canonixus140,4,8,,,,,canon
19278,5f3ba6213fd5b671b220550e,www.mypriceindia.com,s800c,800,/,/,nikoncoolpixs800c,4,10,11.14,6.0,184,CMOS,nikon
19279,5f3ba6213fd5b671b220551a,www.mypriceindia.com,es90,90,/,/,samsunges90,3,5,9.690000000000001,5.8,120.0,,samsung
19280,5f3ba6213fd5b671b220551c,www.mypriceindia.com,hx20v,20,/,/,sonycybershotdschx20v,40,20,10.66,6.1899999999999995,254,Exmor R CMOS,sony
19282,5f3ba6213fd5b671b2205540,www.mypriceindia.com,s2600,2600,/,/,nikoncoolpixs2600,4,5,,,,,nikon
19283,5f3ba6213fd5b671b2205549,www.mypriceindia.com,548hd,548,/,/,vivitardvr548hd,,,,,,,vivitar
19286,5f3ba6223fd5b671b220556a,www.mypriceindia.com,sx60,60,/,/,canonpowershotsx60,4,65,,,,CMOS,canon
19287,5f3ba6223fd5b671b220556f,www.mypriceindia.com,es95,95,/,/,samsunges95,1,5,,,,,samsung
19288,5f3ba6223fd5b671b220557f,www.mypriceindia.com,l30,30,/,/,nikoncoolpixl30,4,5,9.540000000000001,6.029999999999999,164,CCD,nikon
19289,5f3ba6223fd5b671b2205591,www.mypriceindia.com,w810,810,/,/,sonycybershotdscw810,,6,9.309999999999999,5.25,120,Super HAD CCD,sony
19290,5f3ba6223fd5b671b22055a6,www.mypriceindia.com,gh3h,3,/,/,panasoniclumixdmcgh3h,4,,,,,,panasonic
19291,5f3ba6223fd5b671b22055ac,www.mypriceindia.com,wx60,60,/,/,sonycybershotdscwx60,32,8,9.23,5.25,124,Exmor R CMOS,sony
19292,5f3ba6223fd5b671b22055af,www.mypriceindia.com,gr,,/,/,pentaxgr,,,,,,,pentax
19294,5f3ba6223fd5b671b22055b7,www.mypriceindia.com,fz51,51,/,/,kodakpixprofz51,6,5,,,,,kodak
19296,5f3ba6223fd5b671b22055bc,www.mypriceindia.com,s4300,4300,/,/,nikoncoolpixs4300,4,6,9.55,5.89,139,,nikon
19297,5f3ba6223fd5b671b22055cb,www.mypriceindia.com,sx700,700,/,/,canonhssx700,4,30,,,,BSI CMOS,canon
19298,5f3ba6223fd5b671b22055d2,www.mypriceindia.com,50s,50,/,/,fujifilminstaxmini50s,,,,,,,fujifilm
19299,5f3ba6223fd5b671b22055d9,www.mypriceindia.com,sx50,50,/,/,canonpowershotsx50,4,50,,,,,canon
19300,5f3ba6223fd5b671b22055f5,www.mypriceindia.com,h300,300,/,/,sonycybershotdsch300,,,12.75,8.9,590,Super HAD CCD,sony
19301,5f3ba6223fd5b671b22055f9,www.mypriceindia.com,sx600,600,/,/,canonpowershotsx600,,18,,,,BSI CMOS,canon
20990,5f3ba6213fd5b671b22054af,www.mypriceindia.com,a57k,57,/,/,sonyalphaslta57k,4,3,13.209999999999999,9.75,539.0,Exmor APS HD CMOS,sony
20991,5f3ba6213fd5b671b22054b9,www.mypriceindia.com,fh7,7,/,/,panasoniclumixdmcfh7,4,4,9.52,5.63,126,CCD,panasonic
20992,5f3ba6213fd5b671b22054cb,www.mypriceindia.com,s2,2,/,/,panasoniclumixdmcs2,4,4,9.790000000000001,5.66,112,CCD,panasonic
20993,5f3ba6213fd5b671b22054d4,www.mypriceindia.com,s3500,3500,/,/,nikoncoolpixs3500,4,7,,,,,nikon
20995,5f3ba6213fd5b671b22054d8,www.mypriceindia.com,xs1,1,/,/,fujifilmfinepixxs1,2,26,,,,EXR CMOS,fujifilm
20996,5f3ba6213fd5b671b22054dc,www.mypriceindia.com,ixus155,155,/,/,canonixus155,,10,,,,CCD,canon
20997,5f3ba6213fd5b671b22054de,www.mypriceindia.com,3500jy,3500,/,/,sonyilce3500jy,,,,,,,sony
20999,5f3ba6213fd5b671b220551e,www.mypriceindia.com,fx80,80,/,/,panasoniclumixdmcfx80,4,5,9.629999999999999,5.6,131,,panasonic
21000,5f3ba6213fd5b671b220552c,www.mypriceindia.com,s3300,3300,/,/,nikoncoolpixs3300,4,6,9.48,5.779999999999999,128,,nikon
21001,5f3ba6213fd5b671b2205532,www.mypriceindia.com,s9500,9500,/,/,nikoncoolpixs9500,4,22,11.01,6.029999999999999,205,CMOS,nikon
21002,5f3ba6213fd5b671b2205533,www.mypriceindia.com,lz30,30,/,/,panasoniclumixdmclz30,4,35,12.379999999999999,8.370000000000001,558,,panasonic
21003,5f3ba6213fd5b671b220554f,www.mypriceindia.com,wb30f,30,/,/,samsungwb30f,1,10,9.8,5.79,131.0,,samsung
21004,5f3ba6213fd5b671b2205553,www.mypriceindia.com,d800e,800,/,/,nikond800e,,,,,,CMOS,nikon
21006,5f3ba6223fd5b671b2205565,www.mypriceindia.com,lx7,7,/,/,panasoniclumixdmclx7,4.5,3.8,,,,High Sensitivity MOS,panasonic
21008,5f3ba6223fd5b671b2205572,www.mypriceindia.com,wb200f,200,/,/,samsungwb200f,1,18,10.65,6.165,184.0,,samsung
21009,5f3ba6223fd5b671b2205580,www.mypriceindia.com,sx400,400,/,/,canonpowershotsx400,4,30,,,,CCD,canon
21010,5f3ba6223fd5b671b2205582,www.mypriceindia.com,77m2q,77,/,/,sonyilca77m2q,8,,,,,Exmor CMOS,sony
21011,5f3ba6223fd5b671b2205587,www.mypriceindia.com,l330,330,/,/,nikoncoolpixl330,4,26,,,,,nikon
21012,5f3ba6223fd5b671b2205597,www.mypriceindia.com,pj240e,240,/,/,sonyhdrpj240e,320,27,,,,Back Illuminated Exmor R CMOS Sensor,sony
21013,5f3ba6223fd5b671b220559c,www.mypriceindia.com,f3,3,/,/,panasoniclumixdmcf3,4,4,9.59,5.39,110.0,,panasonic
21014,5f3ba6223fd5b671b220559e,www.mypriceindia.com,lz40,40,/,/,panasoniclumixdmclz40,2,42,,,,,panasonic
21016,5f3ba6223fd5b671b22055b6,www.mypriceindia.com,g16,16,/,/,canonpowershotg16,4,5,,,,BSI CMOS,canon
21017,5f3ba6223fd5b671b22055cf,www.mypriceindia.com,fp7,7,/,/,panasoniclumixdmcfp7,4,4,10.1,5.89,147,CCD,panasonic
21019,5f3ba6223fd5b671b22055e9,www.mypriceindia.com,sx160,160,/,/,canonpowershotsx160,4,16,11.1,7.25,291,,canon
21020,5f3ba6223fd5b671b22055f1,www.mypriceindia.com,rx100,100,/,/,sonycybershotdscrx100,14,3.6,10.16,5.8100000000000005,240,Exmor R CMOS,sony
21022,5f3ba6223fd5b671b22055f8,www.mypriceindia.com,s4200,4200,/,/,nikoncoolpixs4200,4,6,9.55,5.89,139,,nikon
